Indicator Code,Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Member State Code,Member State Name,Time Period,Data,Flag
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,EL,Greece,2008,10.685,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IE,Ireland,2020,4.206,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CY,Cyprus,2021,2.455,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PT,Portugal,2008,10.77,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IE,Ireland,2019,4.211,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CY,Cyprus,2012,2.518,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,EL,Greece,2014,13.037,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PT,Portugal,2020,5.026,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CY,Cyprus,2009,3.552,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PT,Portugal,2009,10.877,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PT,Portugal,2013,9.551,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CY,Cyprus,2019,2.065,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CY,Cyprus,2014,4.163,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IE,Ireland,2014,5.099,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PT,Portugal,2010,10.576,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2017,22.204,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CY,Cyprus,2018,1.846,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IE,Ireland,2017,4.731,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2012,29.03,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2013,2.408,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2013,3.276,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2015,10.997,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2013,11.465,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2015,2.265,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2015,5.848,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2020,4.293,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2013,5.826,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2013,3.944,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2017,2.17,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2011,6.134,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2010,30.423,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2017,4.462,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2017,3.464,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2019,4.246,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2008,28.132,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2011,12.43,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2020,9.044,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2011,3.333,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2019,8.681,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2022,10.619,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2016,2.296,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2016,3.559,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2016,3.882,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,SE,Sweden,2021,1.166,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HR,Croatia,2022,4.921,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2020,3.685,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2015,3.436,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2018,4.271,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2017,5.923,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2017,9.586,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2011,3.742,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2020,5.654,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2015,3.799,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2021,3.955,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2011,2.35,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2015,4.247,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2016,4.437,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2009,12.883,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2015,24.95,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2011,28.691,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2018,2.146,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2009,6.353,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2012,5.729,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2019,3.69,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2021,3.774,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IE,Ireland,2022,3.749,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2021,1.941,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,EL,Greece,2019,11.102,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2010,6.12,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,EL,Greece,2018,11.834,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2016,22.514,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2010,12.583,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2013,28.601,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2014,6.074,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2020,1.939,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,EE,Estonia,2022,1.66,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2014,3.907,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2016,5.695,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2009,28.488,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2014,10.933,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2017,3.983,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2013,4.185,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2016,10.011,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,EL,Greece,2021,10.787,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,SI,Slovenia,2010,8.458,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,HU,Hungary,2011,4.366,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,PL,Poland,2012,12.048,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,RO,Romania,2014,27.765,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2019,3.575,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,IT,Italy,2018,3.438,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,CZ,Czechia,2019,2.105,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,ES,Spain,2020,3.634,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,BG,Bulgaria,2019,5.673,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,FR,France,2013,2.868,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,LU,Luxembourg,2011,1.201,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,FI,Finland,2021,3.031,b
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,LV,Latvia,2015,5.557,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,LV,Latvia,2009,7.111,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,FR,France,2017,2.381,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,LV,Latvia,2012,5.813,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,LU,Luxembourg,2022,0.994,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,LU,Luxembourg,2010,0.996,
CTX_SEC_13_2b,Context,Sectorial,C.13 Employment by economic activity,Employment in agriculture,share,% of total employment,DK,Denmark,2012,2.408,
