"Date"	"CrudeWTI"	"CrudeBrent"	"NYGasoline"	"USGGasoline"	"LAGasoline"	"NYHeatingOil"	"NYDiesel"	"USGDiesel"	"LADiesel"	"USGJetFuel"	"MBTXPropane"	"MEAN"
2023-04-21	-0,25055	-0,22239	-0,15172	-0,23694	-0,24522	-0,42574	-0,39094	-0,37871	-0,43329	-0,41889	-0,39147	-0,32235
2023-04-24	-0,23547	-0,19895	-0,13009	-0,21967	-0,21406	-0,42109	-0,38625	-0,37065	-0,42565	-0,41407	-0,35873	-0,30679
2023-04-25	-0,22641	-0,17266	-0,18632	-0,23384	-0,22145	-0,46147	-0,42743	-0,41424	-0,40165	-0,4793	-0,3629	-0,32615
2023-04-26	-0,27568	-0,23034	-0,22528	-0,27132	-0,23761	-0,51397	-0,47701	-0,49946	-0,43359	-0,52611	-0,39455	-0,37136
2023-04-27	-0,26667	-0,22449	-0,2385	-0,28504	-0,25933	-0,5458	-0,50825	-0,53913	-0,44955	-0,55272	-0,42471	-0,39038
2023-04-28	-0,27202	-0,23123	-0,23737	-0,28186	-0,2867	-0,56596	-0,54349	-0,56307	-0,44167	-0,57383	-0,41699	-0,40129
2023-05-01	-0,2767	-0,24954	-0,23332	-0,27332	-0,27754	-0,51181	-0,48529	-0,50497	-0,41789	-0,52109	-0,41699	-0,37895
2023-05-02	-0,31822	-0,29208	-0,28134	-0,31429	-0,32413	-0,58072	-0,55493	-0,49823	-0,47066	-0,52933	-0,42688	-0,41735
2023-05-03	-0,33073	-0,30522	-0,32312	-0,36015	-0,35739	-0,5814	-0,55469	-0,49526	-0,46325	-0,51368	-0,42	-0,42772
2023-05-04	-0,36461	-0,33955	-0,3511	-0,376	-0,3786	-0,57934	-0,5534	-0,49586	-0,4303	-0,52612	-0,42913	-0,43855
2023-05-05	-0,34067	-0,32343	-0,33532	-0,35122	-0,35609	-0,55789	-0,53153	-0,476	-0,40365	-0,48565	-0,42597	-0,41704
2023-05-08	-0,33349	-0,33383	-0,34468	-0,35886	-0,36446	-0,52567	-0,50336	-0,43544	-0,38425	-0,46739	-0,42369	-0,40683
2023-05-09	-0,28522	-0,27102	-0,30044	-0,31754	-0,32859	-0,52168	-0,50844	-0,39938	-0,35961	-0,43625	-0,43567	-0,37853
2023-05-10	-0,27281	-0,25251	-0,28218	-0,32521	-0,30757	-0,52498	-0,53848	-0,40802	-0,37923	-0,45331	-0,43858	-0,38026
2023-05-11	-0,32882	-0,30065	-0,31703	-0,35794	-0,35722	-0,55513	-0,55797	-0,41574	-0,38769	-0,45896	-0,44847	-0,40778
2023-05-12	-0,34037	-0,3102	-0,35047	-0,39897	-0,38731	-0,56562	-0,56767	-0,42396	-0,3998	-0,46296	-0,46414	-0,42468
2023-05-15	-0,35695	-0,32697	-0,3681	-0,40988	-0,3974	-0,55148	-0,55404	-0,40593	-0,40594	-0,4484	-0,48063	-0,42779
2023-05-16	-0,37889	-0,34573	-0,3803	-0,39895	-0,40161	-0,57492	-0,53783	-0,39271	-0,40693	-0,42958	-0,48662	-0,43037
2023-05-17	-0,35197	-0,3181	-0,34924	-0,3473	-0,35307	-0,55238	-0,51964	-0,35433	-0,3798	-0,38244	-0,47131	-0,39814
2023-05-18	-0,34513	-0,31161	-0,31025	-0,31273	-0,30703	-0,47674	-0,45463	-0,32514	-0,35992	-0,35541	-0,47382	-0,36658
2023-05-19	-0,36218	-0,33386	-0,33248	-0,34225	-0,30945	-0,44315	-0,4113	-0,35229	-0,38968	-0,3844	-0,4803	-0,37649
2023-05-22	-0,36243	-0,33319	-0,317	-0,31217	-0,27417	-0,43874	-0,40784	-0,35704	-0,38996	-0,37186	-0,47273	-0,36701
2023-05-23	-0,33947	-0,33414	-0,29946	-0,30163	-0,28225	-0,43349	-0,40313	-0,35698	-0,40715	-0,38328	-0,46745	-0,3644
2023-05-24	-0,33923	-0,32634	-0,28813	-0,30812	-0,27793	-0,42598	-0,39588	-0,36684	-0,39794	-0,38806	-0,46327	-0,36161
2023-05-25	-0,36499	-0,35006	-0,3099	-0,32995	-0,31344	-0,45318	-0,42323	-0,40297	-0,41746	-0,42502	-0,48247	-0,38842
2023-05-26	-0,37731	-0,36291	-0,30863	-0,31695	-0,2964	-0,44055	-0,41057	-0,41061	-0,42736	-0,42872	-0,48247	-0,3875
2023-05-30	-0,39588	-0,40346	-0,36494	-0,36553	-0,34446	-0,45413	-0,43237	-0,43546	-0,46559	-0,45223	-0,48247	-0,41787
2023-05-31	-0,40453	-0,42659	-0,38297	-0,377	-0,36311	-0,4638	-0,4344	-0,44335	-0,48449	-0,4519	-0,49511	-0,42975
2023-06-01	-0,3919	-0,39296	-0,37809	-0,4201	-0,39823	-0,47989	-0,45139	-0,45052	-0,4944	-0,44953	-0,50527	-0,43748
2023-06-02	-0,38604	-0,37807	-0,38541	-0,42565	-0,40333	-0,47569	-0,45279	-0,45504	-0,49113	-0,45237	-0,51095	-0,43786
2023-06-05	-0,39363	-0,39044	-0,39787	-0,43762	-0,41061	-0,48342	-0,46246	-0,46222	-0,49658	-0,45785	-0,51875	-0,44649
2023-06-06	-0,39439	-0,39019	-0,38243	-0,42425	-0,37208	-0,48923	-0,46827	-0,47204	-0,51515	-0,46098	-0,51077	-0,44362
2023-06-07	-0,39339	-0,39436	-0,34223	-0,39268	-0,31211	-0,4686	-0,45149	-0,45778	-0,48212	-0,4349	-0,50565	-0,42139
2023-06-08	-0,41545	-0,41269	-0,36291	-0,41651	-0,36112	-0,4742	-0,45643	-0,4617	-0,48277	-0,44069	-0,51613	-0,43642
2023-06-09	-0,42265	-0,41823	-0,35223	-0,4138	-0,37366	-0,49464	-0,47265	-0,47871	-0,48997	-0,46641	-0,52771	-0,44643
2023-06-12	-0,44438	-0,4366	-0,36243	-0,43377	-0,38371	-0,49861	-0,47672	-0,48487	-0,49592	-0,47963	-0,55265	-0,45903
2023-06-13	-0,42615	-0,42199	-0,32866	-0,40417	-0,3493	-0,46629	-0,44631	-0,45546	-0,4405	-0,44766	-0,55008	-0,4306
2023-06-14	-0,42634	-0,42222	-0,34946	-0,39634	-0,35322	-0,48483	-0,46641	-0,47214	-0,45375	-0,47941	-0,53085	-0,43954
2023-06-15	-0,3877	-0,39381	-0,31204	-0,36861	-0,31025	-0,47323	-0,45578	-0,46166	-0,44857	-0,46863	-0,53985	-0,42001
2023-06-16	-0,38916	-0,38973	-0,30862	-0,36249	-0,33261	-0,46532	-0,4456	-0,45052	-0,43989	-0,46239	-0,52597	-0,41566
2023-06-19	-0,34456	-0,36177	-0,29475	-0,351	-0,31981	-0,44079	-0,42275	-0,4269	-0,40559	-0,438	-0,50559	-0,39196
2023-06-20	-0,3525	-0,35907	-0,31533	-0,37545	-0,3267	-0,45724	-0,43874	-0,44644	-0,4291	-0,46223	-0,50731	-0,40637
2023-06-21	-0,34338	-0,35094	-0,33488	-0,34869	-0,32498	-0,43569	-0,41734	-0,42713	-0,40815	-0,43183	-0,51778	-0,39462
2023-06-22	-0,34833	-0,36014	-0,34553	-0,38856	-0,3572	-0,45503	-0,4354	-0,43688	-0,42121	-0,45229	-0,5346	-0,41229
2023-06-23	-0,34837	-0,35755	-0,34776	-0,3912	-0,33051	-0,46239	-0,43854	-0,45025	-0,42861	-0,45671	-0,52218	-0,41219
2023-06-26	-0,36655	-0,37065	-0,36435	-0,40935	-0,33229	-0,45833	-0,4322	-0,44509	-0,43179	-0,47026	-0,5307	-0,41923
2023-06-27	-0,39268	-0,39945	-0,35854	-0,41022	-0,33065	-0,45237	-0,42854	-0,44341	-0,41518	-0,46552	-0,53884	-0,4214
2023-06-28	-0,38818	-0,39743	-0,35152	-0,41656	-0,3151	-0,44298	-0,42053	-0,44645	-0,40815	-0,45446	-0,55637	-0,41798
2023-06-29	-0,37438	-0,38858	-0,32363	-0,4	-0,27353	-0,41482	-0,39285	-0,41795	-0,3666	-0,42769	-0,55637	-0,39422
2023-06-30	-0,34428	-0,37794	-0,28948	-0,36166	-0,23024	-0,38947	-0,36753	-0,39299	-0,34429	-0,40155	-0,55801	-0,36886
2023-07-03	-0,368	-0,37488	-0,35703	-0,37834	-0,26987	-0,41157	-0,39965	-0,41254	-0,37106	-0,41598	-0,57108	-0,39364
2023-07-04	-0,368	-0,37414	-0,35703	-0,37834	-0,26987	-0,41157	-0,39965	-0,41254	-0,37106	-0,41598	-0,57108	-0,39357
2023-07-05	-0,29316	-0,30546	-0,2626	-0,29272	-0,15131	-0,31788	-0,31073	-0,31828	-0,27772	-0,32161	-0,54701	-0,30895
2023-07-06	-0,28462	-0,29316	-0,24344	-0,25825	-0,11159	-0,28947	-0,28718	-0,29079	-0,24539	-0,28712	-0,52838	-0,28358
2023-07-07	-0,29354	-0,30538	-0,27384	-0,28468	-0,12478	-0,32735	-0,31655	-0,32181	-0,27535	-0,32229	-0,51646	-0,30564
2023-07-10	-0,31588	-0,31698	-0,2856	-0,28235	-0,12802	-0,33268	-0,31908	-0,32756	-0,27718	-0,32719	-0,5059	-0,31077
2023-07-11	-0,29428	-0,30744	-0,27038	-0,26787	-0,1975	-0,34142	-0,32701	-0,33704	-0,28409	-0,33629	-0,47479	-0,31256
2023-07-12	-0,22438	-0,24893	-0,21886	-0,19343	-0,06671	-0,31118	-0,29869	-0,30983	-0,25456	-0,31126	-0,45993	-0,26343
2023-07-13	-0,21922	-0,2413	-0,21809	-0,18253	-0,07633	-0,31987	-0,30422	-0,31026	-0,25407	-0,32552	-0,44912	-0,26368
2023-07-14	-0,22855	-0,2584	-0,23895	-0,1845	-0,11111	-0,32636	-0,30855	-0,31485	-0,25506	-0,32363	-0,44775	-0,27252
2023-07-17	-0,25525	-0,30697	-0,24422	-0,1686	-0,1364	-0,34263	-0,32357	-0,32675	-0,27017	-0,32722	-0,45603	-0,28707
2023-07-18	-0,27489	-0,32174	-0,23762	-0,1654	-0,14708	-0,31904	-0,30057	-0,30331	-0,25539	-0,3039	-0,42086	-0,27725
2023-07-19	-0,28948	-0,3095	-0,23877	-0,15745	-0,13421	-0,30042	-0,28159	-0,28928	-0,24697	-0,2894	-0,39705	-0,26674
2023-07-20	-0,27573	-0,31279	-0,2187	-0,13382	-0,12144	-0,29557	-0,26716	-0,2739	-0,23316	-0,27115	-0,42443	-0,25708
2023-07-21	-0,21719	-0,28145	-0,14339	-0,08983	-0,07229	-0,26852	-0,24219	-0,24845	-0,21189	-0,24445	-0,41071	-0,22094
2023-07-24	-0,19343	-0,22703	-0,14047	-0,02543	-0,05286	-0,2438	-0,21321	-0,22136	-0,19014	-0,22376	-0,41071	-0,19475
2023-07-25	-0,20104	-0,22886	-0,18079	-0,08895	-0,08395	-0,2441	-0,21303	-0,22082	-0,1452	-0,22136	-0,41652	-0,20406
2023-07-26	-0,19061	-0,2268	-0,16	-0,10061	-0,06358	-0,24027	-0,2093	-0,21538	-0,14266	-0,22352	-0,40337	-0,19783
2023-07-27	-0,19854	-0,2313	-0,19114	-0,12157	-0,04432	-0,25514	-0,22522	-0,22912	-0,11258	-0,2357	-0,38062	-0,2023
2023-07-28	-0,18727	-0,22967	-0,19803	-0,15456	-0,00702	-0,23258	-0,20119	-0,21595	-0,09063	-0,19966	-0,3638	-0,18912
2023-07-31	-0,19258	-0,23576	-0,14804	-0,09691	-0,02085	-0,20102	-0,16967	-0,1809	-0,0477	-0,15932	-0,37294	-0,16597
2023-08-01	-0,15757	-0,19559	-0,14023	0,02098	-0,01268	-0,16662	-0,13362	-0,12618	-0,00725	-0,10601	-0,3447	-0,1245
2023-08-02	-0,18159	-0,21125	-0,13908	-0,02606	-0,04082	-0,14679	-0,12086	-0,11502	0,00585	-0,10031	-0,36842	-0,1313
2023-08-03	-0,12536	-0,15351	-0,1232	0,00215	0,00227	-0,12132	-0,10261	-0,10229	0,01766	-0,07962	-0,33998	-0,10235
2023-08-04	-0,09344	-0,10828	-0,08199	0,07073	0,07879	-0,0971	-0,07854	-0,07602	0,0399	-0,0542	-0,32779	-0,06618
2023-08-07	-0,10712	-0,13797	-0,09132	0,08069	0,04653	-0,06851	-0,05179	-0,0591	0,09242	-0,03167	-0,31028	-0,05801
2023-08-08	-0,11313	-0,14943	-0,09065	0,06888	0,03813	-0,05137	-0,03117	-0,03252	0,09693	-0,00748	-0,31191	-0,05307
2023-08-09	-0,09476	-0,13968	-0,08374	0,065	0,0161	-0,05599	-0,03658	-0,03731	0,0894	-0,00487	-0,31879	-0,05466
2023-08-10	-0,12537	-0,16771	-0,05931	0,02649	-0,00956	-0,07294	-0,07376	-0,07748	0,0602	-0,06411	-0,3383	-0,08199
2023-08-11	-0,14275	-0,17968	-0,04739	0,04655	0,01827	-0,10238	-0,1062	-0,10952	-0,03914	-0,09122	-0,36248	-0,10145
2023-08-14	-0,1303	-0,15718	-0,05229	0,05467	-0,00339	-0,12034	-0,12301	-0,12797	-0,01842	-0,09942	-0,39505	-0,10661
2023-08-15	-0,12121	-0,12183	-0,04253	0,05231	0,00443	-0,13275	-0,12301	-0,12577	-0,01522	-0,09657	-0,42218	-0,10403
2023-08-16	-0,11016	-0,11399	-0,02615	0,07214	0,02241	-0,14186	-0,1313	-0,13273	-0,02445	-0,10246	-0,41484	-0,10031
2023-08-17	-0,11469	-0,12323	-0,05043	0,0631	0,0426	-0,15259	-0,14381	-0,14326	-0,02294	-0,10606	-0,41823	-0,10632
2023-08-18	-0,12822	-0,10825	-0,0613	0,02447	0,00061	-0,13903	-0,13564	-0,1316	-0,06945	-0,07752	-0,42623	-0,11383
2023-08-21	-0,13725	-0,11415	-0,06209	0,00071	0,00372	-0,16411	-0,14909	-0,15836	-0,09411	-0,09719	-0,4181	-0,12637
2023-08-22	-0,14098	-0,10898	-0,02568	0,11364	0,04767	-0,17626	-0,16622	-0,16293	-0,10591	-0,12439	-0,41364	-0,11488
2023-08-23	-0,18194	-0,1563	-0,04327	0,098	0,02927	-0,19831	-0,18429	-0,18561	-0,12255	-0,1511	-0,42119	-0,13793
2023-08-24	-0,1675	-0,15821	-0,00808	0,06278	0,16919	-0,22885	-0,21759	-0,21649	-0,10853	-0,19092	-0,40622	-0,13367
2023-08-25	-0,13779	-0,13551	0,0285	0,00654	0,20766	-0,16848	-0,1608	-0,18124	-0,03364	-0,13628	-0,40791	-0,10172
2023-08-28	-0,13863	-0,15534	-0,01148	-0,02994	0,10964	-0,21318	-0,20574	-0,2191	-0,05719	-0,18066	-0,39193	-0,13578
2023-08-29	-0,16694	-0,14595	-0,02095	-0,06093	0,1072	-0,18834	-0,18082	-0,19136	-0,0348	-0,15366	-0,40495	-0,13104
2023-08-30	-0,11338	-0,12805	0,0559	0,02577	0,16908	-0,19978	-0,18968	-0,20137	-0,04799	-0,16634	-0,36465	-0,1055
2023-08-31	-0,07259	-0,09591	0,08468	0,08453	0,11336	-0,15695	-0,14911	-0,16253	0,00683	-0,12157	-0,36712	-0,07604
2023-09-01	-0,01803	-0,0245	0,03762	0,13581	0,08708	-0,13891	-0,1337	-0,05911	0,01872	-0,08807	-0,33302	-0,04692
2023-09-04	-0,02028	-0,02868	0,00915	0,08959	-0,01341	-0,15796	-0,1519	-0,14357	-0,00137	-0,11091	-0,33487	-0,07856
2023-09-05	-0,0063	-0,03152	0,09299	0,08959	-0,01633	-0,11631	-0,11317	-0,1157	0,02875	-0,07961	-0,32196	-0,0536
2023-09-06	0,00229	0,00394	0,10486	0,10724	-0,0498	-0,11186	-0,1089	-0,1156	0,02985	-0,09437	-0,3303	-0,05115
2023-09-07	0,05297	0,04987	0,12432	0,14973	-0,0104	-0,10123	-0,09631	-0,10374	0,04185	-0,088	-0,30312	-0,02582
2023-09-08	0,04129	0,04387	0,12892	0,15063	-0,0207	-0,0729	-0,06921	-0,07388	0,06867	-0,0686	-0,27308	-0,01318
2023-09-11	0,00034	0,00316	0,11789	0,15979	-0,01248	-0,06374	-0,05938	-0,063	0,07316	-0,06091	-0,27168	-0,01608
2023-09-12	0,00782	0,00139	0,10894	0,12844	-0,00112	-0,08052	-0,07809	-0,08129	0,05844	-0,07959	-0,24928	-0,02408
2023-09-13	0,00854	0,01086	0,1085	0,14618	0,06111	-0,0375	-0,04083	-0,03435	0,10994	-0,02644	-0,27658	0,00268
2023-09-14	0,01406	0,02553	0,09287	0,12025	0,07365	0,02436	0,02401	0,02226	0,17507	0,03943	-0,27793	0,03032
2023-09-15	0,05961	0,07023	0,12346	0,14666	0,26555	0,04901	0,04488	0,0521	0,19711	0,0593	-0,257	0,07372
2023-09-18	0,06895	0,07291	0,14079	0,12275	0,26433	0,03159	0,03413	0,03567	0,18493	0,03841	-0,25415	0,0673
2023-09-19	0,05815	0,0747	0,09715	0,09977	0,06435	0,03792	0,03046	0,02495	0,1481	0,02651	-0,27219	0,03544
2023-09-20	0,05325	0,05512	0,10632	0,11189	0,00359	-0,00753	-0,0154	-0,00212	0,08608	0,00721	-0,28557	0,01026
2023-09-21	0,07412	0,04273	0,1076	0,0968	-0,1266	0,01995	0,0123	0,0332	0,09684	0,00187	-0,2715	0,00794
2023-09-22	0,07117	0,03971	0,06785	0,03521	-0,06127	-0,00805	-0,02255	0,00241	0,08739	-0,03077	-0,27749	-0,00876
2023-09-25	0,13418	0,11532	0,09023	0,07021	-0,00286	0,01333	-0,00368	0,00559	0,14423	-0,01253	-0,23729	0,02879
2023-09-26	0,18479	0,14428	0,17287	0,09463	-0,19098	0,05059	0,02762	0,03149	0,11644	0	-0,21729	0,03767
2023-09-27	0,18705	0,12946	0,0729	0,04472	-0,08388	0,03378	0,01286	0,01142	0,11222	-0,03514	-0,17442	0,02827
2023-09-28	0,10943	0,07917	0,02337	-0,01985	-0,1232	-0,02046	-0,03754	-0,03837	0,07944	-0,08655	-0,19817	-0,02116
2023-09-29	0,10993	0,07214	0,01429	-0,02978	-0,19046	-0,00155	-0,0196	-0,03147	0,03762	-0,15725	-0,21518	-0,03739
2023-10-02	0,11138	0,02598	0,00632	-0,02519	-0,29362	-0,02438	-0,03127	-0,05546	0,01882	-0,1485	-0,16879	-0,05315
2023-10-03	0,06199	0,04169	-0,06448	-0,07919	-0,4062	-0,06044	-0,07222	-0,05889	-0,02003	-0,10355	-0,15349	-0,08317
2023-10-04	-0,02935	-0,04171	-0,16263	-0,17604	-0,46337	-0,14871	-0,15738	-0,17182	-0,11004	-0,18634	-0,2032	-0,16824
2023-10-05	-0,0671	-0,06433	-0,19048	-0,20465	-0,45041	-0,24833	-0,25388	-0,2438	-0,21552	-0,27053	-0,24617	-0,2232
2023-10-06	-0,06828	-0,08144	-0,20113	-0,21135	-0,44883	-0,27506	-0,2778	-0,26381	-0,25836	-0,29424	-0,26486	-0,24047
2023-10-09	-0,11002	-0,07595	-0,21644	-0,2312	-0,23035	-0,29966	-0,31774	-0,29548	-0,27781	-0,3167	-0,24259	-0,23763
2023-10-10	-0,06234	-0,0662	-0,16867	-0,22723	-0,17337	-0,26647	-0,29217	-0,27139	-0,27607	-0,27138	-0,23719	-0,21022
2023-10-11	-0,06741	-0,07975	-0,12422	-0,15937	-0,08784	-0,27471	-0,29034	-0,25434	-0,25368	-0,21423	-0,1875	-0,18122
2023-10-12	-0,05647	-0,05394	-0,15197	-0,18298	-0,11777	-0,26189	-0,27621	-0,23748	-0,26868	-0,21336	-0,17857	-0,18176
2023-10-13	-0,02143	-0,00872	-0,13188	-0,20669	-0,11149	-0,28697	-0,29174	-0,24232	-0,26775	-0,19554	-0,18605	-0,17733
2023-10-16	0,00639	-0,01334	-0,13577	-0,18779	-0,08498	-0,31078	-0,32193	-0,24059	-0,08503	-0,1722	-0,16917	-0,15593
2023-10-17	0,00767	0,01626	-0,10077	-0,17012	0,03571	-0,32472	-0,33505	-0,24982	-0,1091	-0,18378	-0,2193	-0,14846
2023-10-18	0,06075	0,02828	-0,10105	-0,10847	0,07769	-0,31804	-0,32467	-0,22899	-0,0904	-0,18522	-0,15898	-0,12265
2023-10-19	0,03895	0,01949	-0,12589	-0,11103	-0,01603	-0,28669	-0,19419	-0,1829	-0,02191	-0,14734	-0,20977	-0,11248
2023-10-20	0,03604	0,02404	-0,12788	-0,11531	-0,00114	-0,2488	-0,24825	-0,13047	0,00457	-0,10055	-0,21463	-0,10203
2023-10-23	0,00023	0,00065	-0,14073	-0,12126	-0,08594	-0,2611	-0,26104	-0,14374	-0,03429	-0,14606	-0,21122	-0,12768
2023-10-24	-0,01788	-0,03899	-0,18859	-0,17475	-0,11652	-0,27462	-0,29849	-0,25617	-0,12915	-0,24647	-0,22315	-0,17862
2023-10-25	-0,00989	-0,01765	-0,23827	-0,22772	-0,13619	-0,27745	-0,28924	-0,26392	-0,13012	-0,24628	-0,22588	-0,18751
2023-10-26	-0,06253	-0,04821	-0,2483	-0,29526	-0,12999	-0,36572	-0,31353	-0,29083	-0,15973	-0,28657	-0,25659	-0,22339
2023-10-27	-0,03391	-0,03653	-0,25053	-0,29799	-0,15117	-0,34216	-0,33561	-0,31699	-0,14709	-0,30251	-0,24971	-0,22402
2023-10-30	-0,05487	-0,04131	-0,19892	-0,27372	-0,15827	-0,36476	-0,38624	-0,36565	-0,1861	-0,34616	-0,25659	-0,23933
2023-10-31	-0,05662	-0,06945	-0,21714	-0,25237	-0,15069	-0,32518	-0,37534	-0,3464	-0,17499	-0,31413	-0,24315	-0,22959
2023-11-01	-0,08273	-0,08621	-0,22068	-0,19825	-0,19736	-0,28286	-0,31487	-0,19822	-0,14789	-0,13116	-0,24715	-0,19158
2023-11-02	-0,07795	-0,07338	-0,30882	-0,21097	-0,22041	-0,16882	-0,2208	-0,19627	-0,07276	-0,07891	-0,2622	-0,17194
2023-11-03	-0,07885	-0,08123	-0,36347	-0,22292	-0,21874	-0,37483	-0,35702	-0,26499	-0,13238	-0,21304	-0,24442	-0,23199
2023-11-06	-0,11925	-0,12278	-0,25278	-0,21819	-0,23749	-0,38343	-0,37534	-0,27044	-0,11299	-0,19661	-0,26697	-0,23239
2023-11-07	-0,15076	-0,16461	-0,27255	-0,22806	-0,2161	-0,38064	-0,3845	-0,26475	-0,11457	-0,18585	-0,29688	-0,24175
2023-11-08	-0,14583	-0,15891	-0,27755	-0,22269	-0,27771	-0,39369	-0,39846	-0,28633	-0,09337	-0,19121	-0,30293	-0,24988
2023-11-09	-0,11015	-0,12155	-0,25414	-0,17962	-0,27924	-0,37802	-0,40073	-0,25763	-0,14665	-0,16169	-0,28439	-0,23398
2023-11-10	-0,11766	-0,11236	-0,2477	-0,17446	-0,2773	-0,36048	-0,4108	-0,23392	-0,13809	-0,13792	-0,28	-0,22643
2023-11-13	-0,11532	-0,12743	-0,22961	-0,15385	-0,26217	-0,34648	-0,38945	-0,20753	-0,11507	-0,09916	-0,27419	-0,21093
2023-11-14	-0,08096	-0,10033	-0,20321	-0,16426	-0,17215	-0,33577	-0,36049	-0,20042	-0,11348	-0,08883	-0,28064	-0,19096
2023-11-15	-0,11189	-0,12619	-0,22457	-0,15258	-0,13558	-0,34371	-0,37001	-0,20978	-0,12881	-0,12862	-0,28636	-0,20165
2023-11-16	-0,14156	-0,16067	-0,19236	-0,18003	-0,16737	-0,28033	-0,29945	-0,24355	-0,15754	-0,16182	-0,28817	-0,20662
2023-11-17	-0,0639	-0,10747	-0,14165	-0,12802	-0,05931	-0,23497	-0,2602	-0,21524	-0,12378	-0,16768	-0,25234	-0,1595
2023-11-20	-0,0246	-0,06387	-0,11441	-0,07284	0,02197	-0,20972	-0,2371	-0,18777	-0,09807	-0,14308	-0,22353	-0,123
2023-11-21	-0,01743	-0,06807	-0,1132	-0,04843	0,02011	-0,14116	-0,17682	-0,1463	-0,0675	-0,13536	-0,22857	-0,10207
2023-11-22	-0,04986	-0,07772	-0,12239	-0,12146	0,0258	-0,18362	-0,18796	-0,14641	-0,03486	-0,12554	-0,22155	-0,11323
2023-11-23	-0,0145	-0,05879	-0,09725	-0,14839	0,05988	-0,15522	-0,16044	-0,09777	0,00095	-0,07623	-0,20715	-0,08681
2023-11-24	-0,03978	-0,06741	-0,1176	-0,16371	0,03191	-0,16057	-0,16507	-0,13924	-0,01586	-0,09467	-0,22565	-0,10524
2023-11-27	-0,02603	-0,04688	-0,08813	-0,10462	0,08288	-0,13864	-0,14679	-0,10062	0,00549	-0,06467	-0,21578	-0,07671
2023-11-28	-0,0131	-0,02204	-0,06943	0,018	0,19406	-0,03235	-0,08671	-0,09372	0,1053	-0,02132	-0,18089	-0,01838
2023-11-29	-0,00513	-0,00288	-0,0585	0,02201	0,20282	-0,07782	-0,11292	-0,14168	0,04129	-0,07158	-0,15385	-0,03257
2023-11-30	-0,05989	-0,04544	-0,05981	-0,10441	0,07143	-0,11785	-0,14417	-0,20573	-0,02297	-0,15639	-0,14839	-0,09033
2023-12-01	-0,0908	-0,08762	-0,13553	-0,08447	0,06636	-0,14817	-0,17133	-0,19714	-0,04826	-0,15784	-0,036	-0,09916
2023-12-04	-0,08928	-0,09683	-0,08534	-0,06367	0,10767	-0,11586	-0,13031	-0,18718	-0,01764	-0,1425	0,03546	-0,07141
2023-12-05	-0,06352	-0,07306	-0,07012	-0,04004	0,13447	-0,07244	-0,10404	-0,15805	0,033	-0,10312	0,02758	-0,04449
2023-12-06	-0,07048	-0,06994	-0,07828	-0,07738	0,20579	-0,07033	-0,1023	-0,15699	0,02704	-0,10039	0,00293	-0,04457
2023-12-07	-0,04073	-0,03761	-0,06314	-0,05945	0,27923	-0,03183	-0,06703	-0,1224	0,07397	-0,06071	0,03561	-0,00855
2023-12-08	-0,00603	-0,00105	0,03289	-0,02981	0,19576	-0,06858	-0,07541	-0,17714	0,01012	-0,1318	0,05224	-0,01807
2023-12-11	-0,00141	-0,00812	0,02405	-0,03683	0,19057	-0,03851	-0,04896	-0,14994	0,02306	-0,10278	0,01493	-0,01218
2023-12-12	-0,06428	-0,04987	-0,02059	-0,09315	-0,01913	-0,12045	-0,14782	-0,19885	-0,06343	-0,21259	-0,04493	-0,0941
2023-12-13	-0,08417	-0,07487	-0,03492	-0,10837	-0,03415	-0,14815	-0,17257	-0,2175	-0,09482	-0,23591	-0,05915	-0,11496
2023-12-14	-0,07687	-0,07536	-0,03404	-0,08457	0,05226	-0,18891	-0,20541	-0,24288	-0,18188	-0,22918	-0,06031	-0,12065
2023-12-15	-0,06378	-0,0668	0,00264	-0,03221	-0,00274	-0,18606	-0,20092	-0,23469	-0,17406	-0,2145	-0,03319	-0,10966
2023-12-18	-0,02736	-0,01633	0,00671	0,0448	0,02001	-0,12615	-0,14552	-0,14824	-0,13648	-0,14915	-0,00882	-0,06241
2023-12-19	-0,02425	-0,02253	0,00264	0,02538	-0,02801	-0,0982	-0,11523	-0,11659	-0,05164	-0,09243	0,03058	-0,04457
2023-12-20	-0,027	0,02077	-0,02505	-0,01751	-0,04871	-0,09078	-0,11991	-0,11305	-0,05379	-0,07946	0,05418	-0,04548
2023-12-21	-0,05859	0,00598	-0,05091	-0,04106	-0,07409	-0,12617	-0,15081	-0,16385	-0,1038	-0,1286	0	-0,08108
2023-12-22	-0,05651	0,00817	-0,07067	-0,00862	0,00338	-0,13662	-0,16252	-0,17409	-0,11581	-0,14889	-0,02983	-0,08109
2023-12-26	-0,04688	-0,02693	-0,09781	-0,0408	0,02926	-0,16705	-0,19039	-0,20294	-0,14219	-0,17908	-0,03938	-0,10038
2023-12-27	-0,06469	-0,01795	-0,09968	-0,07644	-0,00989	-0,20646	-0,22189	-0,26667	-0,19068	-0,25502	-0,02429	-0,13033
2023-12-28	-0,08708	-0,03256	-0,1152	-0,10785	-0,00834	-0,22219	-0,2364	-0,27618	-0,18881	-0,27902	-0,01849	-0,14292
2023-12-29	-0,08339	-0,04039	-0,12732	-0,14202	-0,04673	-0,22413	-0,23948	-0,28905	-0,21952	-0,29508	0,00866	-0,15441
